LATITUDE,LONGITUDE,ACCIDENT_TYPE_(CATEGORY),ROAD_TYPE,WEATHER,VEHICLE_1:_BODY_TYPE,Area,IMPACT
35.6853,139.69427,車両故障,道路(その他),雪,リヤーエンジン,渋谷区,9
36.57025,139.80707,火災,道路(高速自動車国道),曇,キャブオーバ,宇都宮市,9
35.44226,139.632,車両故障,道路(その他),雨,リヤーエンジン,横浜市,8
35.58517,139.74327,車両故障,道路(自動車専用道路等),雨,リヤーエンジン,大田区,8
35.95247,139.99022,踏切,その他の場所,雪,箱型,守谷市,10
35.85974,139.59715,転覆,道路(その他),曇,冷蔵冷凍車,さいたま市,9
36.38718,140.42934,車両故障,道路(その他),曇,リヤーエンジン,水戸市,8
34.64489,135.5119,衝突,道路(その他),晴れ,箱型,大阪市,9
35.04502,135.75877,車両故障,その他の場所,晴れ,リヤーエンジン,京都市,7
37.84016,139.14452,衝突,道路(その他),晴れ,塵芥車,木津市,10
35.51902,139.63319,飲酒等(無免許),道路(自動車専用道路等),晴れ,バン,横浜市,9
35.18974,139.03778,車両故障,道路(自動車専用道路等),晴れ,リヤーエンジン,足柄下郡箱根町,7
35.65723,139.34409,車両故障,その他の場所,晴れ,リヤーエンジン,八王子市,7
35.54541,139.76729,火災,その他の場所,晴れ,バン,大田区,9
35.74051,139.43259,車両故障,道路(その他),晴れ,リヤーエンジン,東大和市,7
35.85199,139.87552,健康起因,その他の場所,晴れ,バン,三郷市,6
35.00855,135.7545,車両故障,道路(その他),晴れ,リヤーエンジン,京都市,7
35.00953,135.77699,車両故障,道路(その他),晴れ,リヤーエンジン,京都市,7
35.89974,139.59784,車両故障,道路(その他),晴れ,リヤーエンジン,さいたま市,7
35.987,139.45218,衝突,道路(高速自動車国道),晴れ,冷蔵冷凍車,比企郡川島町,9
36.56864,139.76906,車両故障,道路(高速自動車国道),晴れ,冷蔵冷凍車,鹿沼市,7
35.47147,135.38155,車両故障,道路(その他),晴れ,リヤーエンジン,舞鶴市,7
36.03306,139.81396,火災,道路(その他),晴れ,バン,春日部市,9
35.66751,139.68645,死傷,道路(その他),晴れ,箱型,渋谷区,10
42.86543,140.70084,車両故障,道路(その他),晴れ,キャブオーバ,虻田郡倶知安町,7
37.4187,140.35452,車両故障,道路(その他),曇,冷蔵冷凍車,郡山市,7
35.64912,139.75888,車両故障,道路(自動車専用道路等),雨,リヤーエンジン,港区,8
42.97269,140.69945,車両故障,道路(その他),曇,リヤーエンジン,岩内郡共和町,8
35.01468,135.72771,車両故障,道路(その他),雨,リヤーエンジン,京都市,8
35.08648,136.95337,死傷,道路(その他),雨,冷蔵冷凍車,名古屋市,10
35.69201,139.46152,死傷,道路(その他),雨,冷蔵冷凍車,府中市,10
36.31833,137.909,交通障害,道路(高速自動車国道),曇,トラクタ,安曇野市,7
34.71296,135.52943,車両故障,道路(その他),曇,リヤーエンジン,大阪市,8
35.84624,139.62804,車両故障,道路(その他),晴れ,リヤーエンジン,さいたま市,7
35.33525,139.34763,車両故障,道路(その他),曇,冷蔵冷凍車,平塚市,7
36.21119,139.51506,衝突,道路(その他),晴れ,バン,邑楽郡明和町,9
34.68308,135.43559,車両故障,道路(その他),晴れ,リヤーエンジン,大阪市,7
35.50845,139.67523,車両故障,その他の場所,曇,リヤーエンジン,横浜市,8
35.95671,139.62241,車両故障,道路(その他),晴れ,バン,さいたま市,7
35.67617,139.68875,車両故障,道路(その他),晴れ,リヤーエンジン,渋谷区,7
35.50595,139.56648,車両故障,道路(その他),曇,リヤーエンジン,横浜市,8
34.72724,137.45679,健康起因,道路(その他),曇,リヤーエンジン,豊橋市,6
34.63313,135.46977,車両故障,道路(その他),曇,リヤーエンジン,大阪市,8
35.53012,139.69797,車両故障,その他の場所,晴れ,リヤーエンジン,川崎市,7
42.53992,142.03865,車両故障,道路(高速自動車国道),晴れ,トラクタ,沙流郡日高町,7
35.67306,139.48114,車内,道路(その他),晴れ,リヤーエンジン,府中市,5
35.00797,135.72823,衝突,道路(その他),晴れ,バン,京都市,9
36.25702,139.54539,死傷,道路(その他),晴れ,ダンプ,館林市,10
35.01921,135.73531,健康起因,道路(その他),晴れ,バン,京都市,6
35.49718,139.66077,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
36.53971,140.58163,車両故障,道路(高速自動車国道),曇,リヤーエンジン,常陸太田市,8
35.6891,139.88107,死傷,道路(その他),晴れ,箱型,江戸川区,10
36.7117,139.90402,衝突,道路(高速自動車国道),晴れ,バン,宇都宮市,9
34.56649,135.49525,車両故障,道路(その他),晴れ,トラクタ,堺市,7
35.56858,140.18024,衝突,道路(その他),晴れ,リヤーエンジン,千葉市,9
35.63425,139.68958,救護違反,道路(その他),曇,箱型,目黒区,7
38.26536,140.72253,車両故障,道路(その他),晴れ,リヤーエンジン,仙台市,7
35.53139,139.6958,車両故障,その他の場所,晴れ,リヤーエンジン,川崎市,7
34.89976,137.07327,衝突,道路(その他),晴れ,キャブオーバ,安城市,9
34.90111,137.07516,衝突,道路(その他),晴れ,バン,安城市,9
32.50531,130.6456,衝突,道路(高速自動車国道),曇,バン,八代市,9
35.7749,139.89082,健康起因,道路(その他),晴れ,箱型,松戸市,6
35.79273,139.43771,車両故障,その他の場所,晴れ,リヤーエンジン,所沢市,7
35.61522,139.62737,車両故障,道路(その他),晴れ,リヤーエンジン,世田谷区,7
44.88812,141.74533,車両故障,道路(その他),雪,キャブオーバ,天塩郡天塩町,9
34.58239,135.51355,車両故障,その他の場所,晴れ,バン,堺市,7
35.29163,136.87253,死傷,道路(その他),雪,バン,岩倉市,10
42.93136,143.18245,健康起因,道路(その他),晴れ,リヤーエンジン,帯広市,6
35.12598,136.82933,健康起因,その他の場所,曇,リヤーエンジン,名古屋市,6
42.10499,140.57645,衝突,道路(高速自動車国道),曇,冷蔵冷凍車,茅部郡森町,9
35.69057,139.70596,車両故障,道路(その他),晴れ,キャブオーバ,新宿区,7
38.93475,141.12675,車両故障,道路(高速自動車国道),晴れ,冷蔵冷凍車,一関市,7
35.31346,138.96701,車両故障,その他の場所,晴れ,リヤーエンジン,駿東郡小山町,7
35.83515,136.19443,転覆,道路(高速自動車国道),雪,冷蔵冷凍車,南条郡南越前町,10
36.03857,139.34337,火災,道路(その他),晴れ,トラクタ,東松山市,9
43.72028,142.02773,踏切,道路(その他),晴れ,バン,深川市,10
35.27376,136.90396,車両故障,道路(自動車専用道路等),晴れ,トラクタ,小牧市,7
36.01776,136.30719,車両故障,その他の場所,曇,リヤーエンジン,福井市,8
35.49038,139.53857,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
42.41273,141.10655,車両故障,道路(その他),晴れ,タンク車,登別市,8
35.71609,139.48796,車両故障,道路(その他),晴れ,リヤーエンジン,小平市,7
35.89372,139.72722,車両故障,道路(その他),晴れ,リヤーエンジン,さいたま市,7
35.66975,139.71387,衝突,道路(その他),晴れ,箱型,渋谷区,9
35.41534,139.3631,衝突,道路(その他),晴れ,バン,厚木市,9
34.7318,135.55499,車両故障,道路(その他),曇,リヤーエンジン,守口市,8
35.63858,139.56519,車両故障,道路(その他),雨,リヤーエンジン,狛江市,8
35.62257,139.74117,車両故障,道路(その他),晴れ,リヤーエンジン,品川区,7
36.72726,137.07561,衝突,道路(その他),曇,トラクタ,射水市,9
35.04502,135.75877,車両故障,その他の場所,晴れ,リヤーエンジン,京都市,7
34.64007,135.45518,車両故障,道路(その他),晴れ,リヤーエンジン,大阪市,7
38.32911,140.87263,車両故障,道路(その他),晴れ,リヤーエンジン,仙台市,7
37.13385,138.3396,路外逸脱,道路(その他),雪,キャブオーバ,上越市,10
35.66657,139.31607,車両故障,その他の場所,晴れ,リヤーエンジン,八王子市,7
35.80627,139.45633,車両故障,道路(その他),晴れ,リヤーエンジン,所沢市,7
34.70112,135.5574,車内,道路(その他),晴れ,リヤーエンジン,大阪市,5
35.62801,139.39334,車両故障,道路(その他),晴れ,リヤーエンジン,八王子市,7
35.68575,139.49826,健康起因,道路(その他),晴れ,リヤーエンジン,小金井市,6
36.47527,136.47562,死傷,道路(その他),雪,バン,白山市,10
35.86581,139.70442,車内,道路(その他),晴れ,リヤーエンジン,さいたま市,5
31.86527,130.48459,車両故障,道路(その他),晴れ,リヤーエンジン,薩摩川内市,7
33.26636,130.31029,火災,その他の場所,晴れ,バン,佐賀市,9
41.75803,140.59686,交通障害,道路(自動車専用道路等),雪,冷蔵冷凍車,北斗市,9
35.67691,139.47868,車両故障,道路(その他),晴れ,リヤーエンジン,府中市,7
35.11137,136.98349,車両故障,その他の場所,雪,リヤーエンジン,名古屋市,9
35.75018,139.58577,車両故障,道路(その他),晴れ,リヤーエンジン,練馬区,7
35.67705,139.61209,車両故障,道路(高速自動車国道),晴れ,トラクタ,東京都杉並区,7
35.44949,139.34116,車両故障,その他の場所,晴れ,冷蔵冷凍車,厚木市,7
41.89124,140.64815,衝突,道路(その他),雪,冷蔵冷凍車,北斗市,10
33.18302,129.72896,車内,道路(その他),晴れ,箱型,佐世保市,5
38.2443,140.87614,車両故障,道路(その他),雪,リヤーエンジン,仙台市,9
33.113,131.6617,衝突,道路(その他),晴れ,冷蔵冷凍車,大分市,9
35.43569,139.44844,車両故障,その他の場所,晴れ,キャブオーバ,綾瀬市,7
43.21842,141.33231,車両故障,道路(その他),雪,ダンプ,石狩市,10
38.15261,139.44231,衝突,道路(高速自動車国道),雪,冷蔵冷凍車,村上市,10
35.01932,137.03177,死傷,道路(その他),晴れ,タンク車,刈谷市,10
37.70938,139.17529,転覆,道路(その他),晴れ,バン,五泉市,9
35.68491,140.17719,死傷,道路(その他),晴れ,バン,四街道市,10
35.68523,139.76836,衝突,道路(その他),晴れ,キャブオーバ,千代田区,9
35.99474,139.45653,死傷,道路(その他),晴れ,バン,比企郡川島町,10
35.66195,139.46844,車両故障,道路(その他),晴れ,リヤーエンジン,府中市,7
36.0228,139.10077,車両故障,その他の場所,晴れ,リヤーエンジン,秩父市,7
37.80675,140.46616,交通障害,道路(高速自動車国道),雪,バン,福島市,9
35.03136,139.83968,衝突,道路(その他),晴れ,バン,館山市,9
35.59803,139.71265,車両故障,道路(その他),晴れ,冷蔵冷凍車,大田区,7
36.55112,140.40285,車両故障,道路(その他),晴れ,リヤーエンジン,常陸大宮市,7
31.70391,131.0611,衝突,道路(その他),晴れ,冷蔵冷凍車,都城市,9
40.36181,141.25008,火災,道路(その他),晴れ,粉粒体運搬車,三戸郡三戸町,10
31.50798,130.95253,衝突,道路(その他),晴れ,粉粒体運搬車,曽於郡大崎町,10
35.48108,139.45726,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,大和市,7
35.73444,139.69962,車両故障,道路(自動車専用道路等),晴れ,リヤーエンジン,豊島区,7
42.97087,141.98042,車両故障,道路(その他),晴れ,バン,夕張市,7
43.05429,141.34119,車両故障,道路(高速自動車国道),曇,リヤーエンジン,札幌市,8
35.57494,139.41354,車両故障,道路(その他),晴れ,リヤーエンジン,町田市,7
35.26532,139.6469,死傷,道路(その他),晴れ,リヤーエンジン,横須賀市,10
34.66424,135.46217,車両故障,道路(その他),晴れ,リヤーエンジン,大阪市,7
35.7833,140.06686,救護違反,道路(その他),晴れ,バン,船橋市,7
37.51316,140.39388,車両故障,道路(高速自動車国道),晴れ,キャブオーバ,本宮市,7
36.01579,136.2336,転覆,道路(その他),晴れ,脱着装置付コンテナ専用車,福井市,10
35.00377,135.99873,火災,道路(高速自動車国道),晴れ,バン,栗東市,9
32.91307,129.95934,死傷,その他の場所,晴れ,箱型,大村,10
35.45535,139.62659,車内,道路(その他),晴れ,リヤーエンジン,横浜市,5
42.88259,141.5778,車両故障,道路(高速自動車国道),晴れ,トラクタ,恵庭市,7
34.71087,137.72612,健康起因,その他の場所,晴れ,リヤーエンジン,浜松市,6
35.1817,137.03931,死傷,道路(その他),晴れ,バン,長久手市,10
38.17573,140.33099,転覆,道路(その他),曇,冷蔵冷凍車,山形市,9
35.45985,139.59602,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
34.76166,135.547,車両故障,道路(その他),晴れ,リヤーエンジン,大阪市,7
35.71054,139.71118,車両故障,道路(その他),晴れ,リヤーエンジン,新宿区,7
35.54048,139.52142,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
34.81031,138.92461,車両故障,道路(その他),晴れ,リヤーエンジン,賀茂郡河津町,7
36.62017,140.67691,車両故障,道路(その他),晴れ,リヤーエンジン,日立市,7
34.94699,137.16803,死傷,道路(その他),晴れ,箱型,岡崎市,10
32.82439,130.33409,死傷,道路(その他),晴れ,キャブオーバ,島原市,10
36.41181,139.76595,衝突,道路(その他),晴れ,トラクタ,栃木市,9
35.45113,139.51659,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
42.68082,141.64455,車両故障,道路(高速自動車国道),晴れ,バン,苫小牧市,7
35.92717,140.34108,死傷,道路(その他),晴れ,バン,稲敷市,10
35.16291,136.98094,健康起因,その他の場所,晴れ,リヤーエンジン,名古屋市,6
35.63245,136.06189,死傷,道路(その他),曇,バン,敦賀市,10
36.57719,139.8694,車両故障,道路(その他),晴れ,リヤーエンジン,宇都宮市,7
35.66919,139.81264,車両故障,道路(その他),晴れ,リヤーエンジン,江東区,7
35.48327,134.1945,衝突,道路(その他),晴れ,バン,鳥取市,9
35.70757,139.66472,車両故障,道路(その他),晴れ,リヤーエンジン,中野区,7
36.20698,140.16835,衝突,道路(その他),晴れ,冷蔵冷凍車,石岡市,9
35.47623,139.71182,衝突,道路(自動車専用道路等),晴れ,冷蔵冷凍車,横浜市,9
35.47623,139.71182,衝突,道路(自動車専用道路等),晴れ,冷蔵冷凍車,横浜市,9
34.89027,135.14099,火災,道路(高速自動車国道),晴れ,バン,三木市,9
38.48719,140.38252,車両故障,その他の場所,曇,キャブオーバ,村山市,7
38.26725,140.77611,車両故障,道路(その他),晴れ,リヤーエンジン,仙台市,7
35.66629,139.50406,車両故障,道路(その他),晴れ,リヤーエンジン,府中市,7
35.54896,139.43712,車両故障,道路(その他),晴れ,リヤーエンジン,町田市,7
35.60393,139.76375,車両故障,道路(その他),晴れ,リヤーエンジン,品川区,7
43.13916,141.51811,衝突,道路(その他),晴れ,トラクタ,江別市,9
34.69545,135.4639,衝突,道路(その他),晴れ,ステーションワゴン,大阪市,8
35.12725,138.78853,車両故障,道路(その他),晴れ,キャブオーバ,沼津市,7
35.66349,139.65411,死傷,道路(その他),晴れ,箱型,世田谷区,10
35.6664,136.09969,衝突,道路(その他),曇,トラクタ,敦賀市,9
35.78484,139.84242,死傷,道路(その他),晴れ,バン,足立区,10
35.01673,135.79013,車両故障,道路(その他),晴れ,リヤーエンジン,京都市,7
